"id","dob","sex"
"11542","19921215","M"
"11543","19921219","M"
"11544","19921217","W"
"11545","19921215","M"
"11546","19921214","W"
"11547","19921225","W"
"11548","19921225","W"
"11549","19921217","M"
"11550","19921215","W"
"11551","19921219","W"
"11552","19921222","W"
"11553","19921215","M"
"11554","19921226","M"
"11555","19921227","W"
"11556","19921221","M"
"11557","19921225","M"
"11558","19921217","M"
"11559","19921226","W"
"11560","19921223","M"
"11561","19921221","W"
"11562","19921222","M"
"11563","19921222","M"
"11564","19921224","M"
"11565","19921224","M"
"11566","19921217","M"
"11567","19921223","M"
"11568","19921220","W"
"11569","19921228","M"
"11570","19921226","W"
"11571","19921228","M"
"11572","19921223","W"
"11573","19921226","M"
"11574","19921225","W"
"11575","19921229","W"
"11576","19921230","W"
"11577","19921221","M"
"11578","19921225","M"
"11579","19921225","M"
"11580","19921231","M"
"11581","19921221","M"
"11582","19921221","M"
"11583","19921223","M"
"11584","19930102","W"
"11585","19921227","M"
"11586","19930101","W"
"11587","19921223","M"
"11588","19921225","M"
"11589","19921226","M"
"11590","19921228","M"
"11591","19921223","M"
"11592","19921224","W"
"11593","19921229","M"
"11594","19930102","M"
"11595","19921225","W"
"11596","19921228","M"
"11597","19930104","M"
"11598","19921231","M"
"11599","19921225","M"
"11600","19930104","W"
"11601","19921228","M"
"11602","19930104","W"
"11603","19930104","W"
"11604","19921225","M"
"11605","19921224","W"
"11606","19930103","W"
"11607","19921229","W"
"11608","19930101","M"
"11609","19921229","M"
"11610","19921231","M"
"11611","19921229","W"
"11612","19921229","W"
"11613","19921230","M"
"11614","19930102","M"
"11615","19921227","M"
"11616","19921226","W"
"11617","19921231","W"
"11618","19930101","M"
"11619","19921230","M"
"11620","19930103","W"
"11621","19930103","M"
"11622","19921227","M"
"11623","19921231","M"
"11624","19930106","M"
"11625","19930106","M"
"11626","19930101","M"
"11627","19921227","W"
"11628","19930102","W"
"11629","19930104","W"
"11630","19921230","W"
"11631","19921231","W"
"11632","19921229","M"
"11633","19930105","W"
"11634","19930106","M"
"11635","19921228","M"
"11636","19930102","M"
"11637","19930106","W"
"11638","19930106","W"
"11639","19930106","W"
"11640","19930108","W"
"11641","19930110","M"
"11642","19930104","M"
"11643","19921230","M"
"11644","19930102","W"
"11645","19930108","W"
"11646","19930104","M"
"11647","19930103","W"
"11648","19930105","W"
"11649","19930112","M"
"11650","19930112","M"
"11651","19930111","W"
"11652","19930102","M"
"11653","19930101","M"
"11654","19930106","M"
"11655","19930102","W"
"11656","19930111","W"
"11657","19930103","M"
"11658","19930102","W"
"11659","19930113","M"
"11660","19930108","W"
"11661","19930112","M"
"11662","19930106","M"
"11663","19930107","W"
"11664","19930109","M"
"11665","19930110","M"
"11666","19930109","M"
"11667","19930104","W"
"11668","19930111","W"
"11669","19930112","W"
"11670","19930108","W"
"11671","19930103","M"
"11672","19930105","M"
"11673","19930116","M"
"11674","19930109","M"
"11675","19930105","W"
"11676","19930110","M"
"11677","19930112","M"
"11678","19930110","M"
"11679","19930110","W"
"11680","19930111","W"
"11681","19930113","M"
"11682","19930108","W"
"11683","19930117","M"
"11684","19930116","W"
"11685","19930108","M"
"11686","19930113","W"
"11687","19930107","M"
"11688","19930113","M"
"11689","19930108","W"
"11690","19930118","M"
"11691","19930110","M"
"11692","19930106","M"
"11693","19930112","M"
"11694","19930116","W"
"11695","19930113","M"
"11696","19930107","M"
"11697","19930114","M"
"11698","19930118","M"
"11699","19930108","W"
"11700","19930111","M"
"11701","19930110","W"
"11702","19930117","M"
"11703","19930115","M"
"11704","19930108","M"
"11705","19930118","M"
"11706","19930113","M"
"11707","19930116","W"
"11708","19930112","M"
"11709","19930114","W"
"11710","19930112","M"
"11711","19930119","W"
"11712","19930116","W"
"11713","19930121","M"
"11714","19930111","W"
"11715","19930112","W"
"11716","19930111","M"
"11717","19930112","M"
"11718","19930118","M"
"11719","19930120","W"
"11720","19930117","W"
"11721","19930114","M"
"11722","19930119","M"
"11723","19930116","M"
"11724","19930114","W"
"11725","19930122","W"
"11726","19930113","W"
"11727","19930117","M"
"11728","19930118","M"
"11729","19930115","M"
"11730","19930123","W"
"11731","19930116","M"
"11732","19930114","W"
"11733","19930120","W"
"11734","19930121","M"
"11735","19930118","W"
"11736","19930125","M"
"11737","19930124","M"
"11738","19930121","W"
"11739","19930120","W"
"11740","19930121","M"
"11741","19930116","W"
"11742","19930123","M"
"11743","19930120","M"
"11744","19930123","M"
"11745","19930114","M"
"11746","19930126","M"
"11747","19930120","M"
"11748","19930115","W"
"11749","19930117","M"
"11750","19930123","W"
"11751","19930115","M"
"11752","19930116","M"
"11753","19930125","M"
"11754","19930118","W"
"11755","19930125","W"
"11756","19930125","W"
"11757","19930123","W"
"11758","19930125","M"
"11759","19930122","M"
"11760","19930120","W"
"11761","19930120","M"
"11762","19930125","W"
"11763","19930119","W"
"11764","19930128","W"
"11765","19930121","M"
"11766","19930127","W"
"11767","19930128","M"
"11768","19930126","W"
"11769","19930119","M"
"11770","19930121","W"
"11771","19930125","M"
"11772","19930129","M"
"11773","19930130","M"
"11774","19930127","M"
"11775","19930130","M"
"11776","19930121","M"
"11777","19930120","M"
"11778","19930125","W"
"11779","19930125","M"
"11780","19930119","M"
"11781","19930201","W"
"11782","19930130","W"
"11783","19930130","M"
"11784","19930126","W"
"11785","19930122","M"
"11786","19930120","W"
"11787","19930128","M"
"11788","19930127","W"
"11789","19930130","W"
"11790","19930125","M"
"11791","19930131","M"
"11792","19930123","M"
"11793","19930123","W"
"11794","19930130","W"
"11795","19930123","W"
"11796","19930127","M"
"11797","19930129","M"
"11798","19930201","M"
"11799","19930129","M"
"11800","19930128","W"
"11801","19930124","W"
"11802","19930204","W"
"11803","19930125","M"
"11804","19930203","M"
"11805","19930203","M"
"11806","19930202","M"
"11807","19930201","W"
"11808","19930124","M"
"11809","19930128","M"
"11810","19930129","W"
"11811","19930125","M"
"11812","19930131","M"
"11813","19930131","W"
"11814","19930125","M"
"11815","19930203","M"
"11816","19930207","M"
"11817","19930202","M"
"11818","19930202","W"
"11819","19930130","M"
"11820","19930127","W"
"11821","19930129","W"
"11822","19930208","M"
"11823","19930205","W"
"11824","19930203","M"
"11825","19930131","W"
"11826","19930129","M"
"11827","19930203","M"
"11828","19930203","M"
"11829","19930209","M"
"11830","19930203","M"
"11831","19930131","W"
"11832","19930209","M"
"11833","19930205","W"
"11834","19930202","M"
"11835","19930205","W"
"11836","19930131","M"
"11837","19930211","M"
"11838","19930206","W"
"11839","19930205","M"
"11840","19930203","M"
"11841","19930203","M"
"11842","19930206","M"
"11843","19930204","M"
"11844","19930209","M"
"11845","19930212","M"
"11846","19930205","M"
"11847","19930202","W"
"11848","19930204","W"
"11849","19930204","M"
"11850","19930203","M"
"11851","19930203","M"
"11852","19930210","M"
"11853","19930208","W"
"11854","19930207","W"
"11855","19930208","M"
"11856","19930208","W"
"11857","19930213","M"
"11858","19930205","W"
"11859","19930208","M"
"11860","19930209","M"
"11861","19930210","W"
"11862","19930216","W"
"11863","19930209","M"
"11864","19930212","W"
"11865","19930216","M"
"11866","19930211","M"
"11867","19930209","W"
"11868","19930211","M"
"11869","19930206","W"
"11870","19930217","W"
"11871","19930212","W"
"11872","19930207","W"
"11873","19930206","W"
"11874","19930212","M"
"11875","19930217","M"
"11876","19930206","W"
"11877","19930214","M"
"11878","19930216","W"
"11879","19930213","M"
"11880","19930210","M"
"11881","19930211","M"
"11882","19930214","M"
"11883","19930221","W"
"11884","19930215","M"
"11885","19930221","W"
"11886","19930209","M"
"11887","19930215","W"
"11888","19930216","M"
"11889","19930221","M"
"11890","19930222","M"
"11891","19930214","M"
"11892","19930217","W"
"11893","19930217","M"
"11894","19930223","M"
"11895","19930217","M"
"11896","19930217","M"
"11897","19930212","W"
"11898","19930219","M"
"11899","19930221","W"
"11900","19930220","M"
"11901","19930218","M"
"11902","19930213","W"
"11903","19930221","M"
"11904","19930214","M"
"11905","19930221","M"
"11906","19930216","W"
"11907","19930219","W"
"11908","19930218","W"
"11909","19930222","M"
"11910","19930220","W"
"11911","19930216","M"
"11912","19930216","W"
"11913","19930217","M"
"11914","19930220","W"
"11915","19930215","M"
"11916","19930225","W"
"11917","19930217","M"
"11918","19930218","W"
"11919","19930216","M"
"11920","19930222","W"
"11921","19930225","M"
"11922","19930219","W"
"11923","19930219","W"
"11924","19930220","M"
"11925","19930222","M"
"11926","19930218","M"
"11927","19930223","M"
"11928","19930226","M"
"11929","19930218","W"
"11930","19930222","W"
"11931","19930228","M"
"11932","19930219","M"
"11933","19930217","W"
"11934","19930301","W"
"11935","19930223","M"
"11936","19930224","W"
"11937","19930224","M"
"11938","19930219","W"
"11939","19930302","M"
"11940","19930219","M"
"11941","19930221","W"
"11942","19930223","W"
"11943","19930303","W"
"11944","19930220","M"
"11945","19930228","M"
"11946","19930302","M"
"11947","19930303","W"
"11948","19930225","M"
"11949","19930226","W"
"11950","19930226","M"
"11951","19930228","M"
"11952","19930303","W"
"11953","19930228","M"
"11954","19930301","W"
"11955","19930227","M"
"11956","19930228","M"
"11957","19930226","M"
"11958","19930225","M"
"11959","19930223","W"
"11960","19930227","M"
"11961","19930301","M"
"11962","19930227","M"
"11963","19930304","M"
"11964","19930223","M"
"11965","19930304","W"
"11966","19930301","W"
"11967","19930303","M"
"11968","19930306","W"
"11969","19930304","W"
"11970","19930302","M"
"11971","19930305","M"
"11972","19930302","W"
"11973","19930304","W"
"11974","19930306","M"
"11975","19930303","M"
"11976","19930301","M"
"11977","19930309","W"
"11978","19930301","W"
"11979","19930226","M"
"11980","19930301","M"
"11981","19930301","M"
"11982","19930305","W"
"11983","19930303","M"
"11984","19930311","M"
"11985","19930305","W"
"11986","19930308","M"
"11987","19930303","M"
"11988","19930302","M"
"11989","19930306","M"
"11990","19930306","M"
"11991","19930309","W"
"11992","19930301","W"
"11993","19930307","W"
"11994","19930302","W"
"11995","19930309","W"
"11996","19930305","W"
"11997","19930306","W"
"11998","19930307","W"
"11999","19930306","M"
"12000","19930305","M"
"12001","19930310","M"
"12002","19930308","M"
"12003","19930304","W"
"12004","19930303","M"
"12005","19930312","M"
"12006","19930314","W"
"12007","19930314","M"
"12008","19930310","M"
"12009","19930307","M"
"12010","19930303","M"
"12011","19930313","M"
"12012","19930312","M"
"12013","19930305","M"
"12014","19930313","W"
"12015","19930306","M"
"12016","19930310","M"
"12017","19930308","M"
"12018","19930313","M"
"12019","19930310","M"
"12020","19930314","W"
"12021","19930312","W"
"12022","19930315","W"
"12023","19930309","W"
"12024","19930312","M"
"12025","19930312","M"
"12026","19930307","W"
"12027","19930313","M"
"12028","19930314","M"
"12029","19930316","M"
"12030","19930314","W"
"12031","19930311","M"
"12032","19930312","M"
"12033","19930308","M"
"12034","19930312","W"
"12035","19930313","W"
"12036","19930312","M"
"12037","19930311","M"
"12038","19930314","W"
"12039","19930312","W"
"12040","19930310","W"
"12041","19930310","M"
"12042","19930310","M"
"12043","19930311","W"
"12044","19930310","M"
"12045","19930317","M"
"12046","19930316","W"
"12047","19930316","M"
"12048","19930312","M"
"12049","19930317","M"
"12050","19930314","M"
"12051","19930317","W"
"12052","19930322","W"
"12053","19930316","W"
"12054","19930315","W"
"12055","19930324","W"
"12056","19930317","M"
"12057","19930320","M"
"12058","19930322","W"
"12059","19930323","M"
"12060","19930319","M"
"12061","19930315","W"
"12062","19930324","M"
"12063","19930316","M"
"12064","19930324","M"
"12065","19930324","M"
"12066","19930319","W"
"12067","19930322","W"
"12068","19930328","M"
"12069","19930325","W"
"12070","19930322","W"
"12071","19930321","M"
"12072","19930326","M"
"12073","19930323","M"
"12074","19930323","M"
"12075","19930323","M"
"12076","19930326","W"
"12077","19930329","W"
"12078","19930324","M"
"12079","19930318","W"
"12080","19930325","W"
"12081","19930323","M"
"12082","19930324","W"
"12083","19930326","M"
"12084","19930326","M"
"12085","19930324","M"
"12086","19930329","M"
"12087","19930331","W"
"12088","19930321","M"
"12089","19930327","W"
"12090","19930328","M"
"12091","19930327","W"
"12092","19930331","M"
"12093","19930326","M"
"12094","19930326","W"
"12095","19930323","M"
"12096","19930403","M"
"12097","19930329","M"
"12098","19930401","W"
"12099","19930329","M"
"12100","19930325","M"
"12101","19930323","W"
"12102","19930329","W"
"12103","19930328","M"
"12104","19930404","W"
"12105","19930324","M"
"12106","19930330","M"
"12107","19930405","W"
"12108","19930402","W"
"12109","19930331","W"
"12110","19930328","W"
"12111","19930405","W"
"12112","19930326","M"
"12113","19930331","W"
"12114","19930404","W"
"12115","19930404","W"
"12116","19930401","M"
"12117","19930329","W"
"12118","19930404","M"
"12119","19930405","W"
"12120","19930406","W"
"12121","19930406","M"
"12122","19930406","W"
"12123","19930409","W"
"12124","19930403","W"
"12125","19930405","W"
"12126","19930404","W"
"12127","19930406","W"
"12128","19930406","W"
"12129","19930330","M"
"12130","19930405","M"
"12131","19930410","M"
"12132","19930411","W"
"12133","19930330","W"
"12134","19930406","W"
"12135","19930411","W"
"12136","19930331","W"
"12137","19930410","M"
"12138","19930407","M"
"12139","19930405","M"
"12140","19930407","M"
"12141","19930409","W"
"12142","19930407","W"
"12143","19930408","W"
"12144","19930402","W"
"12145","19930411","W"
"12146","19930412","M"
"12147","19930414","M"
"12148","19930412","W"
"12149","19930409","M"
"12150","19930410","M"
"12151","19930409","M"
"12152","19930415","W"
"12153","19930404","W"
"12154","19930403","M"
"12155","19930413","W"
"12156","19930415","M"
"12157","19930411","M"
"12158","19930416","M"
"12159","19930416","M"
"12160","19930411","W"
"12161","19930405","M"
"12162","19930406","M"
"12163","19930416","M"
"12164","19930417","M"
"12165","19930412","M"
"12166","19930412","W"
"12167","19930406","M"
"12168","19930416","W"
"12169","19930408","W"
"12170","19930411","W"
"12171","19930413","M"
"12172","19930407","M"
"12173","19930417","M"
"12174","19930415","M"
"12175","19930419","W"
"12176","19930413","W"
"12177","19930413","W"
"12178","19930409","W"
"12179","19930413","W"
"12180","19930416","M"
"12181","19930410","W"
"12182","19930414","W"
"12183","19930413","M"
"12184","19930413","M"
"12185","19930420","W"
"12186","19930419","M"
"12187","19930419","W"
"12188","19930415","M"
"12189","19930420","W"
"12190","19930414","M"
"12191","19930415","M"
"12192","19930417","W"
"12193","19930411","W"
"12194","19930420","M"
"12195","19930418","W"
"12196","19930421","M"
"12197","19930421","W"
"12198","19930422","M"
"12199","19930418","M"
"12200","19930413","W"
"12201","19930419","M"
"12202","19930412","M"
"12203","19930421","M"
"12204","19930420","M"
"12205","19930421","M"
"12206","19930418","M"
"12207","19930416","W"
"12208","19930426","W"
"12209","19930417","W"
"12210","19930420","M"
"12211","19930416","M"
"12212","19930416","W"
"12213","19930426","W"
"12214","19930427","W"
"12215","19930425","M"
"12216","19930417","W"
"12217","19930419","W"
"12218","19930417","M"
"12219","19930421","M"
"12220","19930425","W"
"12221","19930425","W"
"12222","19930425","M"
"12223","19930429","M"
"12224","19930423","M"
"12225","19930428","W"
"12226","19930427","M"
"12227","19930423","M"
